,Closing Price (Yen),discount_rate
1270,318.64,5.84
1271,317.62,5.84
1272,316.22,5.84
1273,318.25,5.84
1274,323.93,5.84
1275,327.85,5.84
1276,327.83,5.84
1277,326.56,5.84
1278,328.16,5.84
1279,327.18,5.84
1280,325.91,5.84
1281,327.55,5.84
1282,327.81,5.84
1283,330.13,5.84
1284,335.6499999999999,5.84
1285,339.3,5.84
1286,343.17,5.84
1287,351.53,5.84
1288,348.53,5.84
1289,347.03,5.84
1290,351.67,5.84
1291,351.52,5.84
1292,345.63,5.84
1293,344.78,5.84
1294,344.3,5.84
1295,338.44,5.84
1296,337.91,5.84
1297,336.55,5.84
1298,333.9,5.84
1299,332.78,5.84
1300,331.69,5.84
1301,331.18,5.84
1302,327.43,5.84
1303,326.59,5.84
1304,325.37,5.84
1305,323.92,5.84
1306,323.99,5.84
1307,325.47,5.84
1308,324.84,5.84
1309,323.05,5.84
1310,320.84,5.84
1311,321.06,5.84
1312,321.38,5.84
1313,321.83,5.84
1314,321.9599999999999,5.84
1315,325.47999999999996,5.84
1316,325.82,5.84
1317,326.39000000000004,5.84
1318,324.69,5.84
1319,325.03,5.84
1320,323.68,5.84
1321,323.44,5.84
1322,322.75,5.84
1323,325.41,5.84
1324,324.84,5.84
1325,327.49,5.84
1326,327.33,5.84
1327,328.66,5.84
1328,334.00000000000006,5.84
1329,336.88,5.84
1330,344.5,5.84
1331,342.82,5.84
1332,343.21,5.84
1333,347.37,5.84
1334,347.87999999999994,5.84
1335,343.66,5.84
1336,345.13,5.84
1337,345.0,5.84
1338,342.73,5.84
1339,341.92,5.84
1340,343.42,5.84
1341,343.63,5.84
1342,348.09,5.84
1343,352.85999999999996,5.84
1344,352.26,5.84
1345,352.1,5.84
1346,352.27,5.84
1347,350.52,5.84
1348,349.86000000000007,5.84
1349,345.38,5.84
1350,345.75,5.84
1351,345.5299999999999,5.84
1352,344.34000000000003,5.84
1353,343.6,5.84
1354,340.34999999999997,5.84
1355,340.61,5.84
1356,340.22,5.84
1357,341.47,5.84
1358,341.7,5.84
1359,340.51,5.84
1360,337.03,5.84
1361,334.02,5.84
1362,332.29,5.84
1363,331.22,5.84
1364,331.03,5.84
1365,331.85,5.84
1366,329.46999999999997,5.84
1367,330.17,5.84
1368,329.22,5.84
1369,331.93,5.84
1370,330.81,5.84
1371,332.35,5.84
1372,331.55999999999995,5.84
1373,330.83000000000004,5.84
1374,329.92999999999995,5.84
1375,329.51,5.84
1376,329.44,5.84
1377,334.67,5.84
1378,337.61,5.84
1379,340.0899999999999,5.84
1380,341.12,5.84
1381,343.47,5.84
1382,343.39,5.84
1383,341.97999999999996,5.84
1384,342.25999999999993,5.84
1385,347.39,5.84
1386,347.25,5.84
1387,346.14,5.84
1388,345.3,5.84
1389,345.5299999999999,5.84
1390,342.28,5.84
1391,339.6,5.84
1392,340.85,5.84
1393,342.86,5.84
1394,339.92,5.84
1395,345.02,5.84
1396,351.27,5.84
1397,352.73,5.84
1398,352.08,5.84
1399,353.36,5.84
1400,352.62,5.84
1401,350.03,5.84
1402,350.29,5.84
1403,351.11,5.84
1404,350.99,5.84
1405,350.08,5.84
1406,347.4,5.84
1407,350.19,5.84
1408,354.35,5.84
1409,358.67,5.84
1410,355.72,5.84
1411,358.5799999999999,5.84
1412,358.7,5.84
1413,357.63,5.84
1414,356.7,5.84
1415,354.91,5.84
1416,354.17,5.84
1417,347.92,5.84
1418,348.21,5.84
1419,349.91,5.84
1420,351.3299999999999,5.84
1421,350.74,5.84
1422,351.79,5.84
1423,350.85,5.84
1424,348.68,5.84
1425,346.23,5.84
1426,347.61,5.84
1427,346.91,5.84
1428,347.51000000000005,5.84
1429,348.09,5.84
1430,344.03,5.84
1431,341.78,5.84
1432,342.74,5.84
1433,340.55,5.84
1434,339.62000000000006,5.84
1435,337.8,5.84
1436,335.31,5.84
1437,333.57,5.84
1438,334.59,5.84
1439,333.90999999999997,5.84
1440,334.09,5.84
1441,333.49,5.84
1442,333.19000000000005,5.84
1443,332.28,5.84
1444,329.04,5.84
1445,328.19,5.84
1446,330.05,5.84
1447,330.37,5.84
1448,329.72,5.84
1449,328.0299999999999,5.84
1450,328.15,5.84
1451,327.41,5.84
1452,325.49,5.84
1453,321.12,5.84
1454,319.63,5.84
1455,317.53,5.84
1456,315.61,5.84
1457,316.75,5.84
1458,320.0,5.84
1459,323.61,5.84
1460,321.75,5.84
1461,321.53,5.84
1462,321.02,5.84
1463,322.53,5.84
1464,328.36,5.84
1465,332.89,5.84
1466,326.85,5.84
1467,326.92,5.84
1468,326.11000000000007,5.84
1469,326.85,5.84
1470,326.11999999999995,5.84
1471,323.86,5.84
1472,324.83,5.84
1473,325.06,5.84
1474,326.9,5.84
1475,337.57,5.84
1476,341.69,5.84
1477,344.68,5.84
1478,340.16999999999996,5.84
1479,337.77,5.84
1480,337.07,5.84
1481,336.2,5.84
1482,333.77,5.84
1483,331.8399999999999,5.84
1484,333.09,5.84
1485,333.77,5.84
1486,333.21,5.84
1487,335.27,5.84
1488,337.97,5.84
1489,343.25999999999993,5.84
1490,347.53,5.84
1491,351.12,5.84
1492,352.57,5.84
1493,356.09,5.84
1494,361.1000000000001,5.84
1495,361.26,5.84
1496,366.93,5.84
1497,365.84,5.84
1498,370.37,5.84
1499,378.76,5.84
1500,376.70000000000005,5.84
1501,374.79999999999995,5.84
1502,370.86,5.84
1503,372.92,5.84
1504,372.49,5.84
1505,368.98,5.84
1506,365.85,5.84
1507,368.84,5.84
1508,371.04,5.84
1509,372.77,5.84
1510,376.26,5.84
1511,375.64,5.84
1512,374.37,5.84
1513,372.80000000000007,5.84
1514,370.78,5.84
1515,368.26,5.84
1516,369.45000000000005,5.84
1517,371.61,5.84
1518,375.85,5.84
1519,376.78999999999996,5.84
1520,375.34,5.84
1521,377.55,5.84
1522,378.34000000000003,5.84
1523,374.2,5.84
1524,380.28,5.84
1525,380.46,5.84
1526,379.07,5.84
1527,380.12,5.84
1528,376.76,5.84
1529,374.63,5.84
1530,375.9,5.84
1531,376.09,5.84
1532,375.03,5.84
1533,374.64,5.84
1534,374.47,5.84
1535,371.14,5.84
1536,372.31,5.84
1537,369.78,5.84
1538,368.24,5.84
1539,370.17999999999995,5.84
1540,366.99,5.84
1541,362.6,5.84
1542,362.28,5.84
1543,360.4,5.84
1544,357.65,5.84
1545,353.01,5.84
1546,353.8,5.84
1547,355.99,5.84
1548,356.45,5.84
1549,357.15,5.84
1550,356.88,5.84
1551,357.25,5.84
1552,357.33,5.84
1553,356.30999999999995,5.84
1554,355.37,5.84
1555,354.78,5.84
1556,353.76,5.84
1557,353.52,5.84
1558,351.22999999999996,5.84
1559,350.04999999999995,5.84
1560,350.88,5.84
1561,354.36,5.84
1562,354.69,5.84
1563,346.08,5.84
1564,349.19,5.84
1565,349.36,5.84
1566,351.50000000000006,5.84
1567,352.31000000000006,5.84
1568,354.63,5.84
1569,353.41,5.84
1570,351.97,5.84
1571,350.7,5.84
1572,350.62,5.84
1573,349.95,5.84
1574,350.25,5.84
1575,352.0,5.84
1576,353.43,5.84
1577,354.84999999999997,5.84
1578,355.93,5.84
1579,354.98,5.84
1580,354.66,5.84
1581,353.63,5.84
1582,352.67999999999995,5.84
1583,351.85,5.84
1584,350.03,5.84
1585,350.85,5.84
1586,350.92,5.84
1587,349.76,5.84
1588,347.25,5.84
1589,345.88999999999993,5.84
1590,346.19,5.84
1591,345.98,5.84
1592,345.96,5.84
1593,347.68,5.84
1594,349.66,5.84
1595,352.51,5.84
1596,352.43,5.84
1597,351.32000000000005,5.84
1598,348.74,5.84
1599,349.04,5.84
1600,350.32000000000005,5.84
1601,352.28,5.84
1602,351.77,5.84
1603,350.22999999999996,5.84
1604,350.82,5.84
1605,350.98,5.84
1606,351.2,5.84
1607,351.21,5.84
1608,349.89,5.84
1609,349.49,5.84
1610,347.96,5.84
1611,347.57,5.84
1612,347.69000000000005,5.84
1613,348.58,5.84
1614,348.59999999999997,5.84
1615,349.93,5.84
1616,353.19,5.84
1617,354.21,5.84
1618,358.11000000000007,5.84
1619,359.21000000000004,5.84
1620,358.41,5.84
1621,360.86,5.84
1622,360.78,5.84
1623,361.20000000000005,5.84
1624,360.06,5.84
1625,359.22,5.84
1626,354.44,5.84
1627,354.35,5.84
1628,352.87,5.84
1629,352.9599999999999,5.84
1630,354.3,5.84
1631,354.98,5.84
1632,353.47,5.84
1633,353.18,5.84
1634,351.37,5.84
1635,350.77,5.84
1636,348.05000000000007,5.84
1637,349.76,5.84
1638,350.26,5.84
1639,348.82,5.84
1640,348.91,5.84
1641,352.47,5.84
1642,352.13999999999993,5.84
1643,354.48,5.84
1644,353.7799999999999,5.84
1645,353.82,5.84
1646,355.23,5.84
1647,356.79,5.84
1648,357.46,5.84
1649,357.5,5.84
1650,356.84999999999997,5.84
1651,356.53,5.84
1652,354.07,5.84
1653,353.89,5.84
1654,354.84,5.84
1655,354.78,5.84
1656,353.49000000000007,5.84
1657,352.17,5.84
1658,351.92,5.84
1659,351.52,5.84
1660,351.25,5.84
1661,352.21,5.84
1662,353.42,5.84
1663,355.40000000000003,5.84
1664,356.7,5.84
1665,361.64,5.84
1666,365.69,5.84
1667,366.9,5.84
1668,365.67,7.3
1669,367.22,7.3
1670,367.36999999999995,7.3
1671,370.49,7.3
1672,370.29,7.3
1673,369.06,7.3
1674,368.4,7.3
1675,369.09000000000003,7.3
1676,370.19,7.3
1677,372.9800000000001,7.3
1678,375.54,7.3
1679,377.66,7.3
1680,378.13,7.3
1681,381.07,7.3
1682,380.28,7.3
1683,379.09,7.3
1684,382.40999999999997,7.3
1685,383.85,7.3
1686,383.19,7.3
1687,382.04999999999995,7.3
1688,383.71,7.3
1689,387.24,7.3
1690,387.16,7.3
1691,384.99,7.3
1692,383.11,7.3
1693,384.57,7.3
1694,387.12000000000006,7.3
1695,387.46,7.3
1696,389.92,7.3
1697,389.15,7.3
1698,386.54,7.3
1699,384.18,7.3
1700,384.0,7.3
1701,384.34,7.3
1702,383.13,7.3
1703,383.38,7.3
1704,383.55,7.3
1705,385.64,7.3
1706,386.36,7.3
1707,387.2,7.3
1708,389.8399999999999,7.3
1709,392.00999999999993,7.3
1710,389.65999999999997,7.3
1711,388.78999999999996,7.3
1712,388.93999999999994,7.3
1713,387.18,7.3
1714,386.45,7.3
1715,385.39,7.3
1716,379.14,7.3
1717,380.11,7.3
1718,383.21,7.3
1719,388.42,7.3
1720,387.35,7.3
1721,385.57,7.3
1722,387.07,7.3
1723,389.83,7.3
1724,394.55999999999995,7.3
1725,397.57,7.3
1726,398.46000000000004,7.3
1727,397.34,7.3
1728,395.68999999999994,7.3
1729,401.26,7.3
1730,403.11999999999995,7.3
1731,402.44,7.3
1732,403.27999999999986,7.3
1733,407.19,7.3
1734,408.35,7.3
1735,409.87999999999994,7.3
1736,410.29,7.3
1737,407.99999999999994,7.3
1738,406.69999999999993,7.3
1739,405.8099999999999,7.3
1740,404.56999999999994,7.3
1741,404.3399999999999,7.3
1742,404.04999999999995,7.3
1743,406.86999999999995,7.3
1744,409.3299999999999,7.3
1745,409.17,7.3
1746,410.35999999999996,7.3
1747,408.48999999999995,7.3
1748,405.66999999999996,7.3
1749,404.97,7.3
1750,406.3399999999999,7.3
1751,406.18,7.3
1752,400.03,7.3
1753,396.83999999999986,7.3
1754,401.24,7.3
1755,403.05999999999995,7.3
1756,402.44,7.3
1757,401.43999999999994,7.3
1758,399.24999999999994,7.3
1759,400.56,7.3
1760,400.48999999999995,7.3
1761,401.7,7.3
1762,402.5299999999999,7.3
1763,403.0099999999999,7.3
1764,401.68,7.3
1765,398.88999999999993,7.3
1766,398.15999999999997,7.3
1767,394.88,7.3
1768,395.3,7.3
1769,393.28,7.3
1770,398.1099999999999,7.3
1771,399.87999999999994,7.3
1772,401.34,7.3
1773,402.0899999999999,7.3
1774,401.9599999999999,7.3
1775,401.22,7.3
1776,402.42,7.3
1777,405.24,7.3
1778,407.15,7.3
1779,407.0299999999999,7.3
1780,409.05999999999995,7.3
1781,410.42999999999995,7.3
1782,410.64,7.3
1783,410.62999999999994,7.3
1784,412.09,7.3
1785,412.90999999999997,7.3
1786,413.8899999999999,7.3
1787,412.77,7.3
1788,412.75999999999993,7.3
1789,415.19999999999993,7.3
1790,417.11999999999995,7.3
1791,423.19,7.3
1792,422.68,7.3
1793,425.69,7.3
1794,428.59,7.3
1795,427.88999999999993,7.3
1796,430.57,7.3
1797,428.16999999999996,7.3
1798,423.25999999999993,7.3
1799,426.73,7.3
1800,426.87,7.3
1801,427.3799999999999,7.3
1802,427.31,7.3
1803,427.8,7.3
1804,428.0799999999999,7.3
1805,429.01999999999987,7.3
1806,431.14,7.3
1807,431.59999999999997,7.3
1808,427.33,7.3
1809,425.91,7.3
1810,424.1,7.3
1811,422.09,7.3
1812,420.1399999999999,7.3
1813,422.7,7.3
1814,423.8499999999999,7.3
1815,425.27,7.3
1816,424.24999999999994,7.3
1817,423.46,7.3
1818,425.84000000000003,7.3
1819,427.9299999999999,7.3
1820,430.64000000000004,7.3
1821,430.47,7.3
1822,430.3,7.3
1823,428.0199999999999,7.3
1824,425.99,7.3
1825,427.14,7.3
1826,427.5699999999999,7.3
1827,427.86999999999995,7.3
1828,426.15,7.3
1829,423.61999999999995,7.3
1830,422.4999999999999,7.3
1831,423.97,7.3
1832,426.95,7.3
1833,429.53999999999996,7.3
1834,430.5599999999999,7.3
1835,430.98,7.3
1836,433.3799999999999,7.3
1837,433.1700000000001,7.3
1838,433.5299999999999,7.3
1839,434.46,7.3
1840,435.18,7.3
1841,437.61000000000007,7.3
1842,439.39,7.3
1843,441.7799999999999,7.3
1844,441.58,7.3
1845,441.56999999999994,7.3
1846,440.4299999999999,7.3
1847,440.17,7.3
1848,441.73999999999995,7.3
1849,444.47,7.3
1850,444.68,7.3
1851,444.6999999999999,7.3
1852,443.21999999999997,7.3
1853,442.6199999999999,7.3
1854,443.40999999999997,7.3
1855,443.01,7.3
1856,442.85,7.3
1857,443.09,7.3
1858,442.55,7.3
1859,442.00999999999993,7.3
1860,441.28,7.3
1861,440.8299999999999,7.3
1862,442.32,7.3
1863,444.25,7.3
1864,447.12,7.3
1865,448.69,7.3
1866,450.21,7.3
1867,454.55999999999995,7.3
1868,458.58,7.3
1869,462.40999999999997,7.3
1870,463.85,7.3
1871,458.7399999999999,7.3
1872,461.71999999999997,7.3
1873,464.3999999999999,7.3
1874,465.03999999999996,7.3
1875,468.06999999999994,7.3
1876,467.68999999999994,7.3
1877,466.58,7.3
1878,471.3299999999999,7.3
1879,474.59999999999997,7.3
1880,477.5999999999999,7.3
1881,475.85999999999996,7.3
1882,471.59,7.3
1883,474.69,7.3
1884,477.95,7.3
1885,478.35,7.3
1886,479.32000000000005,7.3
1887,480.7799999999999,7.3
1888,482.7099999999999,7.3
1889,474.7799999999999,7.3
1890,476.21999999999997,7.3
1891,475.22999999999996,7.3
1892,473.76,7.3
1893,473.34000000000003,7.3
1894,476.03,7.3
1895,480.03,7.3
1896,482.2,7.3
1897,479.80999999999995,7.3
1898,476.71999999999997,7.3
1899,475.5999999999999,7.3
1900,473.95,7.3
1901,472.94,7.3
1902,474.4599999999999,7.3
1903,472.78999999999996,7.3
1904,472.1,7.3
1905,475.72999999999996,7.3
1906,476.69000000000005,7.3
1907,480.51999999999987,7.3
1908,482.8399999999999,7.3
1909,481.27,7.3
1910,484.07,7.3
1911,486.1399999999999,7.3
1912,490.0199999999999,7.3
1913,488.09,7.3
1914,486.26,7.3
1915,484.37999999999994,7.3
1916,486.0399999999999,7.3
1917,486.8599999999999,7.3
1918,488.43,7.3
1919,491.03,7.3
1920,491.33,7.3
1921,493.4699999999999,7.3
1922,495.40999999999997,7.3
1923,500.7,7.3
1924,497.52,7.3
1925,501.97999999999996,7.3
1926,498.79999999999995,7.3
1927,496.9199999999999,7.3
1928,497.04,7.3
1929,500.4499999999999,7.3
1930,500.49,7.3
1931,503.23999999999995,7.3
1932,505.04,7.3
1933,505.75,7.3
1934,507.09,7.3
1935,509.51999999999987,7.3
1936,512.25,7.3
1937,509.98,7.3
1938,511.1499999999999,7.3
1939,511.50000000000006,7.3
1940,509.2699999999999,7.3
1941,502.9599999999999,7.3
1942,502.5799999999999,7.3
1943,502.8299999999999,7.3
1944,499.1699999999999,7.3
1945,482.87,7.3
1946,485.0,7.3
1947,488.6,7.3
1948,490.2899999999999,7.3
1949,491.17999999999995,7.3
1950,493.88,7.3
1951,492.79999999999995,7.3
1952,493.97999999999996,7.3
1953,494.60999999999996,7.3
1954,499.25,7.3
1955,500.34,7.3
1956,501.23999999999995,7.3
1957,501.59999999999997,7.3
1958,502.91999999999996,7.3
1959,502.47,7.3
1960,499.65999999999997,7.3
1961,497.86,7.3
1962,497.94,7.3
1963,497.5499999999999,7.3
1964,498.43999999999994,7.3
1965,499.39,7.3
1966,499.92999999999995,7.3
1967,500.41,7.3
1968,502.13999999999993,7.3
1969,501.97999999999996,7.3
1970,500.34,7.3
1971,501.42999999999995,7.3
1972,502.32,7.3
1973,503.88999999999993,7.3
1974,505.8399999999999,7.3
1975,507.31,7.3
1976,506.36999999999995,7.3
1977,503.7799999999999,7.3
1978,503.1499999999999,7.3
1979,502.9799999999999,7.3
1980,502.91999999999996,7.3
1981,502.11999999999995,7.3
1982,501.86,7.3
1983,500.74,7.3
1984,500.43,7.3
1985,500.22,7.3
1986,502.07000000000005,7.3
1987,503.83,7.3
1988,504.9599999999999,7.3
1989,505.83,7.3
1990,504.24999999999994,7.3
1991,503.42,7.3
1992,503.3399999999999,7.3
1993,501.29999999999995,7.3
1994,499.12,7.3
1995,493.78999999999996,7.3
1996,493.86,7.3
1997,493.69,7.3
1998,492.9199999999999,7.3
1999,489.7799999999999,7.3
2000,485.39999999999986,7.3
2001,486.81999999999994,7.3
2002,491.19000000000005,7.3
2003,490.81999999999994,7.3
2004,489.67999999999995,7.3
2005,486.79999999999995,7.3
2006,482.94999999999993,7.3
2007,482.7,7.3
2008,482.73999999999995,7.3
2009,485.00999999999993,7.3
2010,487.25,7.3
2011,486.3299999999999,7.3
2012,486.3299999999999,7.3
2013,485.11,7.3
2014,484.46999999999997,7.3
2015,487.02,7.3
2016,488.05999999999995,7.3
2017,487.91999999999996,7.3
2018,488.10999999999996,7.3
2019,483.25999999999993,7.3
2020,488.1199999999999,7.3
2021,490.54999999999995,7.3
2022,491.71,7.3
2023,492.54,7.3
2024,492.85999999999996,7.3
2025,492.3299999999999,7.3
2026,490.0799999999999,7.3
2027,487.1499999999999,7.3
2028,487.23999999999995,7.3
2029,487.7799999999999,7.3
2030,489.0899999999999,7.3
2031,489.97999999999996,7.3
2032,490.49,7.3
2033,493.52,7.3
2034,495.14,7.3
2035,494.7299999999999,7.3
2036,494.22999999999996,7.3
2037,494.66999999999996,7.3
2038,498.13999999999993,7.3
2039,496.43,7.3
2040,496.81000000000006,7.3
2041,495.56999999999994,7.3
2042,497.9,7.3
2043,501.5299999999999,7.3
2044,505.12,7.3
2045,504.72,7.3
2046,505.56999999999994,7.3
2047,506.32,7.3
2048,508.97999999999996,7.3
2049,508.1599999999999,7.3
2050,514.1,7.3
2051,520.44,7.3
2052,515.3,7.3
2053,518.16,7.3
2054,513.2499999999999,7.3
2055,512.9399999999999,7.3
2056,514.7799999999999,7.3
2057,517.71,7.3
2058,519.3399999999999,7.3
2059,525.1599999999999,7.3
2060,526.5799999999999,7.3
2061,534.5599999999998,7.3
2062,538.2499999999999,7.3
2063,541.13,7.3
2064,534.88,7.3
2065,544.5899999999999,7.3
2066,542.41,7.3
2067,549.4199999999998,7.3
2068,548.15,7.3
2069,544.8999999999999,7.3
2070,547.82,7.3
2071,554.96,7.3
2072,550.92,7.3
2073,556.58,7.3
2074,559.3999999999999,7.3
2075,558.2999999999998,7.3
2076,562.4,7.3
2077,560.26,7.3
2078,566.2999999999998,7.3
2079,562.0499999999998,7.3
2080,557.77,7.3
2081,554.7699999999999,7.3
2082,559.43,7.3
2083,558.9,7.3
2084,554.65,7.3
2085,549.74,7.3
2086,538.8999999999999,7.3
2087,542.91,7.3
2088,552.85,7.3
2089,551.5299999999999,7.3
2090,551.91,7.3
2091,550.0,7.3
2092,550.2699999999999,7.3
2093,550.6099999999999,7.3
2094,552.06,7.3
2095,551.81,7.3
2096,547.38,7.3
2097,549.14,7.3
2098,549.45,7.3
2099,551.8899999999999,7.3
2100,559.01,7.3
2101,565.77,7.3
2102,562.9999999999999,7.3
2103,568.34,7.3
2104,571.15,7.3
2105,573.87,7.3
2106,574.2,7.3
2107,577.2699999999999,7.3
2108,583.64,7.3
2109,580.86,7.3
2110,585.69,7.3
2111,586.01,7.3
2112,582.7799999999999,7.3
2113,583.8599999999999,7.3
2114,578.5499999999998,7.3
2115,572.3699999999999,7.3
2116,574.56,7.3
2117,576.39,7.3
2118,575.82,7.3
2119,572.07,7.3
2120,567.78,7.3
2121,568.97,7.3
2122,570.1199999999999,7.3
2123,576.5,7.3
2124,577.05,7.3
2125,582.54,7.3
2126,582.97,7.3
2127,581.49,7.3
2128,583.24,7.3
2129,585.72,7.3
2130,587.8799999999999,7.3
2131,583.39,7.3
2132,585.1,7.3
2133,575.78,7.3
2134,571.86,7.3
2135,572.56,7.3
2136,562.99,7.3
2137,562.13,7.3
2138,565.2899999999998,7.3
2139,565.96,7.3
2140,563.5599999999998,7.3
2141,562.9099999999999,7.3
2142,565.6299999999999,7.3
2143,570.54,7.3
2144,571.64,7.3
2145,569.75,7.67
2146,569.42,7.67
2147,570.42,7.67
2148,570.52,7.67
2149,567.28,7.67
2150,564.6599999999999,7.67
2151,561.14,7.67
2152,560.7699999999999,7.67
2153,560.88,7.67
2154,562.17,7.67
2155,566.95,7.67
2156,568.1699999999998,7.67
2157,566.5699999999999,7.67
2158,566.2999999999998,7.67
2159,564.9299999999998,7.67
2160,564.94,7.67
2161,567.84,7.67
2162,570.8199999999999,7.67
2163,565.22,7.67
2164,560.27,7.67
2165,567.96,7.67
2166,567.1099999999999,7.67
2167,570.32,7.67
2168,581.78,7.67
2169,587.0,7.67
2170,590.5999999999999,7.67
2171,587.33,7.67
2172,585.4,7.67
2173,589.07,7.67
2174,588.32,7.67
2175,589.1599999999999,7.67
2176,584.57,7.67
2177,585.4,7.67
2178,581.03,7.67
2179,581.72,7.67
2180,585.01,7.67
2181,585.5199999999999,7.67
2182,586.14,7.67
2183,585.42,7.67
2184,584.2599999999999,7.67
2185,585.24,7.67
2186,585.8999999999999,7.67
2187,586.5999999999999,7.67
2188,588.84,7.67
2189,593.47,7.67
2190,594.81,7.67
2191,590.8499999999999,7.67
2192,591.91,7.67
2193,592.59,7.67
2194,589.69,7.67
2195,589.97,8.4
2196,593.56,8.4
2197,595.4599999999999,8.4
2198,590.05,8.4
2199,588.5999999999999,8.4
2200,565.6499999999999,8.4
2201,554.71,8.4
2202,558.36,8.4
2203,561.37,8.4
2204,559.39,8.4
2205,550.03,8.4
2206,542.0899999999999,8.4
2207,539.76,8.4
2208,534.3799999999999,8.4
2209,521.56,8.4
2210,520.3299999999999,8.4
2211,537.2599999999999,8.4
2212,532.91,8.4
2213,534.2899999999998,8.4
2214,535.45,8.4
2215,533.24,8.4
2216,527.4099999999999,8.4
2217,523.76,8.4
2218,514.34,8.4
2219,512.63,8.4
2220,520.44,8.4
2221,522.1999999999999,8.4
2222,517.19,8.4
2223,517.01,8.4
2224,518.73,8.4
2225,518.8499999999999,8.4
2226,518.9,8.4
2227,519.91,8.4
2228,520.07,8.4
2229,523.28,8.4
2230,524.46,8.4
2231,529.88,8.4
2232,531.6799999999998,8.4
2233,532.7199999999999,8.4
2234,530.3,8.4
2235,530.3999999999999,8.4
2236,530.69,8.4
2237,531.7,8.4
2238,530.12,8.4
2239,529.85,8.4
2240,527.76,8.4
2241,525.64,8.4
2242,521.15,8.4
2243,520.8299999999999,8.4
2244,522.68,8.4
2245,521.6,8.4
2246,515.8599999999999,8.4
2247,511.81,8.4
2248,505.56,8.4
2249,503.81,8.4
2250,503.96,8.4
2251,504.74999999999994,8.4
2252,507.70999999999987,8.4
2253,508.95,8.4
2254,514.75,8.4
2255,515.01,8.4
2256,510.44,8.4
2257,506.17999999999995,8.4
2258,499.12999999999994,8.4
2259,495.82000000000005,8.4
2260,493.69999999999993,8.4
2261,491.19999999999993,8.4
2262,489.9499999999999,8.4
2263,490.59,8.4
2264,487.0899999999999,8.4
2265,484.92,8.4
2266,478.28,8.4
2267,472.42999999999995,8.4
2268,472.69999999999993,8.4
2269,473.5199999999999,8.4
2270,477.85,8.4
2271,486.98,8.4
2272,486.16,8.4
2273,488.56999999999994,8.4
2274,498.7,8.4
2275,499.8199999999999,8.4
2276,495.69999999999993,8.4
2277,497.94,8.4
2278,500.1600000000001,8.4
2279,499.33,8.4
2280,504.8299999999999,8.4
2281,505.33,8.4
2282,503.71000000000004,8.4
2283,502.6399999999999,8.4
2284,506.55999999999995,8.4
2285,512.86,8.4
2286,512.16,8.4
2287,511.95999999999987,8.4
2288,513.8599999999999,8.4
2289,517.0499999999998,8.4
2290,522.6699999999998,8.4
2291,520.03,8.4
2292,518.79,8.4
2293,519.1399999999999,8.4
2294,522.65,8.4
2295,528.34,8.4
2296,528.82,8.4
2297,530.54,8.4
2298,529.49,8.4
2299,530.37,8.4
2300,526.52,8.4
2301,528.35,8.4
2302,533.0499999999998,8.4
2303,537.2,8.4
2304,537.85,8.4
2305,538.03,8.4
2306,538.44,8.4
2307,538.87,8.4
2308,539.57,8.4
2309,535.9099999999999,8.4
2310,532.7799999999999,8.4
2311,529.7899999999998,8.4
2312,529.0999999999999,8.4
2313,532.54,8.4
2314,532.1299999999999,8.4
2315,529.8399999999999,8.4
2316,531.17,8.4
2317,533.34,8.4
2318,532.2199999999999,8.4
2319,529.2099999999999,8.4
2320,523.13,8.4
2321,527.1199999999999,8.4
2322,530.07,8.4
2323,529.35,8.4
2324,534.39,8.4
2325,533.99,8.4
2326,539.59,8.4
2327,537.9799999999999,8.4
2328,535.67,8.4
2329,530.07,8.4
2330,529.97,8.4
2331,516.9799999999999,8.4
2332,517.3399999999999,8.4
2333,508.82,8.4
2334,508.6199999999999,8.4
2335,506.0299999999999,8.4
2336,518.28,8.4
2337,517.78,8.4
2338,517.58,8.4
2339,516.46,8.4
2340,515.31,8.4
2341,511.28,8.4
2342,508.80999999999995,8.4
2343,507.86,8.4
2344,509.18,8.4
2345,508.5799999999999,8.4
2346,508.05999999999995,8.4
2347,510.38,8.4
2348,510.0299999999999,8.4
2349,509.77,8.4
2350,510.80999999999995,8.4
2351,515.4,8.4
2352,517.38,8.4
2353,513.46,8.4
2354,511.79,8.4
2355,511.81999999999994,8.4
